211.0016
212.0025
212.5077
214.0489
216.9286
221.9845
226.9967
228.0394
228.0646
228.9937
229.0121
229.0486
230.5299
231.0321
231.0456
233.0084
235.1706
237.0618
239.017
239.0776
241.0932
243.0625
245.0434
251.2019
253.0503
255.0325
257.0452
258.075
259.0227
265.0268
267.0739
268.1042
270.9865
275.089
276.0411
277.0333
277.2176
278.1532
279.0392
279.5369
280.023
281.0516
282.0205
282.5222
286.0605
289.0103
289.1944
293.2067
294.0099
294.0697
294.3662
295.0673
296.0068
296.0216
300.0489
301.2178
302.0663
303.0359
305.2491
306.0768
308.0992
315.2099
317.2255
319.2223
320.0756
321.2384
322.045
329.2494
333.0946
341.0397
341.2068
341.2508
346.0564
357.1058
359.1203
362.0514
365.2071
365.2262
365.2469
369.2653
371.2809
373.239
373.2966
381.1109
389.2474
391.2627
392.0889
393.2658
401.014
415.2441
417.2654
419.2813
419.3026
426.0231
435.297
437.2471
443.302
445.3179
467.3021
483.2984
491.3022
535.4744
555.2741
583.4747
587.5056
607.4747
611.505
631.4742
657.512
662.1035
738.5081
766.5407
812.5381
840.5328
865.5038
885.552
887.5591
179.0562
263.0411
439.2441
